Name,Fingerprint,Flags,IP,OrPort,ObservedBW,GuardClients,DirClients,Uptime,Longitude,Latitude)
letsGoBrandon,14C45F6EBD204C082AABBAA3694948892DF7789E,MGEH,199.195.252.5,443,9.346619,,de:8|ru:8,2272153,-74.1774,40.6063
tw,14CE4494BC8B6355D218821F7D6AAC5F7E77DA20,MGH,103.54.59.52,443,5.289058,,us:440|de:320|jp:256|gb:104|nl:88|fr:80|id:80|ir:80|in:72|kr:56|fi:48|it:48|vn:48|ca:40|ch:40|es:40|mx:40|pk:40|ru:40|lt:32|tr:32|ua:32|il:24|my:24|ph:24|pl:24|rs:24|se:24|ar:16|be:16|br:16|co:16|hu:16|kz:16|ro:16|th:16|tw:16|ve:16|za:16|ad:8|ae:8|al:8|am:8|ao:8|ap:8|at:8|au:8|bd:8|bg:8|bo:8|cg:8|ci:8|cl:8|cz:8|dk:8|dz:8|ec:8|ee:8|eg:8|eu:8|ge:8|gh:8|gr:8|gt:8|hk:8|hn:8|hr:8|ie:8|iq:8|is:8|jo:8|ke:8|kg:8|kh:8|lk:8|lu:8|lv:8|ly:8|ma:8|md:8|mk:8|ml:8|mt:8|mz:8|na:8|ng:8|no:8|np:8|nz:8|pa:8|pe:8|ps:8|pt:8|sa:8|sg:8|si:8|sk:8|sr:8|tn:8|uz:8,1127512,-79.3623,43.6547
Carlowski,14E5AC49A1A4ADD4F6F1E61ECB01431B85F7015E,MH,185.125.168.20,443,2.452529,,us:192|de:88|nl:24|it:16|bg:8|ca:8|ch:8|fi:8|fr:8|gb:8|gr:8|il:8|jp:8|kz:8|ma:8|ru:8|vn:8,1955886,10.2221,59.1728
Assange012us,14E72D4DA10B66353E583F26EE04AC0D563EA7EF,MG,147.135.114.98,9001,7.9632700000000005,,us:520|de:280|in:120|fr:112|gb:96|ca:80|nl:80|ru:80|br:64|id:64|es:48|it:48|jp:48|au:40|be:40|fi:40|pl:40|se:40|vn:40|bd:32|lt:32|mx:32|ar:24|ir:24|ua:24|al:16|at:16|co:16|cz:16|hu:16|kh:16|kr:16|kz:16|lk:16|ma:16|ng:16|pe:16|ph:16|pk:16|qa:16|ro:16|rs:16|tn:16|tr:16|tw:16|ad:8|ae:8|ao:8|ap:8|aw:8|ba:8|bg:8|bh:8|bo:8|bz:8|ch:8|ci:8|cl:8|cy:8|dk:8|do:8|dz:8|ec:8|et:8|eu:8|ge:8|gr:8|gt:8|hn:8|ie:8|il:8|iq:8|jo:8|ke:8|lb:8|lu:8|lv:8|ly:8|md:8|mo:8|my:8|ni:8|no:8|np:8|pa:8|pt:8|re:8|sa:8|sg:8|sk:8|sn:8|th:8|tt:8|tz:8|uy:8|ve:8|za:8,64811,-77.2481,38.6583
MorePaymentMonero,151B60CA8BD3FA9511A2286CB512FF69B8503BD2,M,185.236.231.225,443,2.269753,,,841606,-9.1359,38.7057
StormyCloud,1522D864CA37FD034DBF96BE36A2ECB779F76EEC,MEH,23.128.248.12,443,14.031602999999999,,,1184706,-97.822,37.751
arbitraryKenzie5,15291291D81E404FB6BEC16D366608590D2B0247,MGH,65.108.136.183,80,42.25257,,,450113,24.9344,60.1797
tspio,1532A36172C70012B1057FBBFAFE2734EDBF4A3B,ME,77.81.247.72,993,0.7464959999999999,,,2,4.6563,52.3891
Quetzalcoatl,15435ED54B67924CCE6602C8D57D65DEFD366C2D,MEH,185.194.142.241,9000,3.178575,,am:8|mn:8|nl:8|ru:8|tr:8|us:8,1096294,11.0191,49.4423
Quetzalcoatl,15450640183D6488AFEFA8B50EE8E91F64AFE9AB,ME,198.98.57.191,9000,8.148714,,,1171712,-74.1774,40.6063
lptr02ORFzF4Za,1547B9364B79A91D2F26E19BAF7F9FE807785855,M,173.212.242.110,9001,0.324184,,ap:8|de:8,2592034,11.1617,49.405
rackhamsaltair,15483893699246724B8135CC6F087767EA89A2D3,M,37.187.21.49,9001,1.8760940000000002,,fr:2592|de:1392|us:1280|in:1000|cz:864|sk:480|ru:448|br:88|ar:72|it:56|ie:48|gb:40|hn:32|lt:24|pe:24|sg:24|tr:24|at:16|ca:16|id:16|jp:16|lk:16|ma:16|ph:16|pk:16|rs:16|vn:16|ae:8|au:8|ba:8|bd:8|be:8|bh:8|bj:8|bo:8|by:8|ch:8|cl:8|dz:8|es:8|et:8|fi:8|gr:8|hk:8|il:8|ir:8|jo:8|kh:8|kr:8|md:8|mr:8|mt:8|mw:8|mz:8|nl:8|nz:8|pl:8|pt:8|re:8|ro:8|sa:8|sc:8|se:8|si:8|tn:8|ua:8|uz:8|za:8|zm:8,1430847,2.3387,48.8582
mac68tm,155513DAF42E18FA16FCE77D08417E460785A95B,MH,95.147.86.153,9001,1.2270219999999998,,ap:8|de:8|eg:8|fi:8|fr:8|il:8|nl:8|ru:8|za:8,392405,-0.0249,52.4974
Quintex18,155D6F57425F16C0624D77777641E4EB1B47C6F0,MEH,199.249.230.108,443,6.319182,,us:176|de:72|ir:72|ca:64|in:48|kr:40|jp:32|ru:32|br:24|fi:24|fr:24|gb:24|co:16|it:16|nl:16|sa:16|ua:16|vn:16|ae:8|am:8|ap:8|ar:8|at:8|au:8|az:8|bd:8|be:8|bo:8|ch:8|cl:8|cz:8|dz:8|ec:8|ee:8|eg:8|es:8|gh:8|gt:8|id:8|ie:8|il:8|iq:8|kw:8|kz:8|lb:8|lt:8|lu:8|ma:8|md:8|mx:8|my:8|no:8|np:8|om:8|pa:8|pe:8|ph:8|pk:8|pl:8|pt:8|qa:8|rs:8|se:8|sg:8|si:8|th:8|tj:8|tn:8|tr:8|tw:8|ug:8|uy:8|vc:8|ve:8|ye:8|za:8,8187233,-97.822,37.751
kwt,15728C1AB651B029E32598517E651A70CA43DEFD,MGH,195.88.57.217,443,5.201569,,us:400|de:304|in:112|nl:96|fr:88|gb:56|id:56|br:48|es:48|jp:48|ch:40|fi:40|ir:40|lt:40|tr:40|be:32|ca:32|it:32|au:24|bd:24|cz:24|gr:24|ie:24|mx:24|no:24|ua:24|vn:24|ae:16|al:16|am:16|ar:16|cl:16|dk:16|il:16|iq:16|kz:16|ma:16|my:16|pk:16|pl:16|ps:16|ro:16|ru:16|se:16|sg:16|sk:16|ve:16|za:16|ag:8|ap:8|at:8|bg:8|bo:8|bs:8|ci:8|co:8|dz:8|ec:8|ee:8|et:8|eu:8|ge:8|gh:8|hk:8|hr:8|ht:8|hu:8|is:8|ke:8|kr:8|lk:8|mk:8|mo:8|na:8|nc:8|ng:8|np:8|nz:8|pe:8|pg:8|ph:8|pt:8|py:8|qa:8|rs:8|sa:8|sd:8|si:8|sv:8|tg:8|th:8|tn:8|tt:8|tw:8,1037062,-80.2318,25.8119
Bundesgebaermutter,15841A96CA5C1171985A9565BF7CDDFE2BF8E91E,M,178.1.121.212,8080,0.280644,,ru:16|de:8,518732,11.3076,51.4751
RToRpi,158D411B51D313456D45EF66D099585976CCDD6F,M,194.99.104.35,13526,0.751616,,,64295,-3.621,40.4327
WowieZowie,15A48E7325C34D33B8499E6E02065914BA1801C7,MH,150.136.142.129,9001,0.53443,,de:8|fi:8|nl:8|ru:8,1555456,-77.539,39.018
tendies2,15AE3D6B51AF9973607ECCD9C9DD50C0EA93F606,MGH,192.18.144.19,9001,16.799998,,us:144|de:96|nl:56|in:48|ru:48|es:32|gb:32|id:32|ir:32|ar:24|bd:24|br:24|fr:24|vn:24|be:16|ca:16|ch:16|co:16|fi:16|gr:16|hu:16|it:16|jp:16|kr:16|mx:16|my:16|ph:16|pk:16|rs:16|sa:16|tr:16|am:8|ba:8|bf:8|bg:8|bh:8|by:8|ci:8|cm:8|cz:8|dk:8|do:8|dz:8|ec:8|ee:8|eg:8|eu:8|ge:8|gh:8|hk:8|hr:8|ie:8|iq:8|ke:8|kh:8|kz:8|la:8|lb:8|lk:8|lt:8|ma:8|md:8|mm:8|na:8|ng:8|np:8|pa:8|pe:8|pl:8|pt:8|py:8|ro:8|se:8|sg:8|sk:8|sy:8|th:8|tj:8|tn:8|ua:8|za:8,1692012,-79.5946,43.8072
5b82I0IfxsHI7ekh,15AE6FFE0E245A820D4F74EA64B4C304EE555C1D,M,46.142.122.254,8443,0.981536,,de:8|es:8|fi:8|il:8|nl:8|pt:8|ru:8|us:8,129905,13.4069,52.5196
Bayswater,15BD2F4CD09F344E4098ED6B97773C52E24962C5,MGH,65.109.16.187,9002,38.030233,,us:2384|de:944|in:656|fr:488|nl:408|ir:392|id:376|ru:376|gb:360|fi:248|br:224|es:208|ca:184|mx:184|au:176|it:176|tr:176|bd:168|ch:168|jp:168|pk:152|pl:152|ua:144|vn:136|lt:112|th:96|co:88|ar:80|cz:72|be:64|il:64|kr:64|ph:64|se:64|tw:64|za:64|at:56|gr:56|ma:56|pe:56|sa:56|ae:48|al:48|my:48|ro:48|dz:40|hk:40|mk:40|sg:40|tn:40|ap:32|cl:32|eu:32|ge:32|hr:32|hu:32|ke:32|kz:32|np:32|pt:32|rs:32|sk:32|ve:32|bg:24|dk:24|do:24|ec:24|ie:24|iq:24|kw:24|lk:24|lv:24|ng:24|no:24|nz:24|qa:24|am:16|az:16|bo:16|bw:16|cr:16|cu:16|ee:16|et:16|jo:16|kh:16|ly:16|md:16|pa:16|py:16|sn:16|sv:16|sy:16|tz:16|uy:16|uz:16|zw:16|ad:8|af:8|ag:8|ao:8|ba:8|bb:8|bs:8|cd:8|ci:8|cm:8|cy:8|eg:8|ga:8|gh:8|gi:8|gl:8|gm:8|gt:8|gy:8|hn:8|im:8|is:8|jm:8|kg:8|ky:8|la:8|lb:8|me:8|mg:8|mm:8|mo:8|mt:8|mu:8|mz:8|ni:8|om:8|pf:8|pg:8|ps:8|re:8|rw:8|si:8|so:8|sr:8|tg:8|tj:8|tt:8|ug:8|ye:8|zm:8,3826843,24.9344,60.1797
rofltor07,15BE17C99FACE24470D40AF782D6A9C692AB36D6,MGH,51.15.78.0,9001,18.609018,,id:14856|in:2600|my:1672|us:1656|de:1632|tr:1312|ve:1272|th:1064|fi:1024|ru:872|mx:832|ua:632|ar:608|ir:576|br:424|fr:416|nl:384|ph:376|sa:360|hk:336|gb:312|do:160|vn:160|ca:120|es:112|jp:112|kz:112|lt:96|il:64|pl:64|it:56|kr:56|no:56|pk:56|uz:56|ch:48|sg:48|at:40|au:40|cz:40|tw:40|bd:32|co:32|se:32|ae:24|ap:24|be:24|bg:24|dk:24|ge:24|hu:24|lk:24|nz:24|pe:24|ro:24|za:24|al:16|am:16|az:16|cl:16|dz:16|ec:16|eu:16|gr:16|ie:16|iq:16|ke:16|kg:16|lu:16|lv:16|ma:16|md:16|ng:16|rs:16|tn:16|af:8|ao:8|ba:8|bh:8|bj:8|bo:8|by:8|cd:8|cm:8|cn:8|cr:8|cy:8|ee:8|et:8|gh:8|gt:8|hr:8|is:8|jm:8|jo:8|kh:8|kw:8|la:8|lb:8|ly:8|mg:8|mk:8|mm:8|mn:8|mr:8|mu:8|mw:8|mz:8|na:8|nc:8|ni:8|np:8|om:8|pa:8|ps:8|pt:8|py:8|qa:8|re:8|rw:8|sd:8|si:8|sk:8|sn:8|sr:8|sv:8|sy:8|sz:8|tg:8|tj:8|tl:8|tt:8|tz:8|uy:8|zm:8|zw:8,324232,2.3387,48.8582
RandomPersonX,15D7FBA0A3EF08C73A7A42606197399B706CDC46,M,2.205.117.231,13001,0.086472,,ru:8,773893,6.6267,51.4614
peci1tornode,15EFE7269FB3F8BE7B6E5EF8471ED6A04799B020,M,94.142.236.196,9001,0.388237,,,713893,14.3947,50.0687
cloak,15FCFEC81522453A58AE3884D660A621A8472816,M,185.26.156.13,40745,1.347154,,,388869,9.491,51.2993
freethenetnow,160B56E3C7955D735D2479B65E8E7CC58FDF9359,M,80.145.109.242,9001,1.482495,,de:16|be:8|fi:8|id:8|jp:8|nl:8|ru:8|us:8,130095,10.1248,53.533
DefCon,161B67AD2BFBD43602903088A330EFA642E7D98D,M,178.9.127.10,9001,0.087878,,,65341,7.4506,51.3808
amer09,161F6DC5375BF7605E41047301D60BD779B058CA,ME,146.59.44.45,9001,18.644992,,,64833,2.3387,48.8582
BucketOfBits,16324C89132BE14F19E13FD6EB3226FC5AE3F059,MGH,142.54.162.114,443,22.68215,,us:1904|de:704|in:344|fr:264|gb:264|??:256|lt:256|id:216|ca:200|ir:200|it:168|nl:168|vn:136|br:128|tr:104|es:96|jp:96|mx:88|ua:88|cz:80|kr:80|ru:80|ar:72|au:72|be:64|pk:64|ro:64|ch:56|co:56|no:56|th:56|at:40|bg:40|pe:40|se:40|ve:40|ae:32|bd:32|hr:32|ie:32|lv:32|ma:32|ph:32|pl:32|pt:32|tw:32|za:32|ge:24|gr:24|kz:24|my:24|sv:24|al:16|am:16|ba:16|bo:16|cn:16|cr:16|dk:16|do:16|dz:16|fi:16|gt:16|hu:16|il:16|iq:16|jm:16|ke:16|kw:16|lb:16|lk:16|md:16|mu:16|np:16|rs:16|tn:16|uz:16|az:8|bb:8|bh:8|bi:8|by:8|ci:8|cl:8|cm:8|cu:8|cw:8|ec:8|ee:8|eg:8|et:8|fj:8|gy:8|hk:8|hn:8|ht:8|is:8|jo:8|kg:8|kh:8|ky:8|la:8|lc:8|me:8|mg:8|mn:8|mo:8|na:8|nc:8|ng:8|ni:8|nz:8|pa:8|py:8|qa:8|sc:8|sd:8|sg:8|si:8|sk:8|sn:8|sr:8|sy:8|tg:8|tt:8|tz:8|uy:8|vu:8,4986618,-97.822,37.751
Piratenpartei01,163303F0583A1917326214379BD1AB2D286046EA,MGH,185.233.106.34,9001,13.403002,,us:1048|de:456|in:272|nl:208|fr:200|id:152|fi:144|lt:144|vn:128|br:120|es:120|gb:120|ir:96|ru:96|tr:88|it:80|ca:72|mx:72|pl:72|tw:72|ch:64|jp:64|bd:48|cz:48|ph:48|pk:48|au:40|no:40|co:32|dz:32|il:32|kr:32|ro:32|se:32|th:32|tn:32|za:32|ar:24|at:24|be:24|kz:24|ma:24|my:24|pe:24|pt:24|sa:24|sg:24|sk:24|ua:24|ae:16|ap:16|cl:16|dk:16|do:16|ec:16|eu:16|gh:16|hk:16|hu:16|ie:16|is:16|lk:16|np:16|pa:16|py:16|qa:16|rs:16|si:16|ve:16|al:8|am:8|ao:8|ba:8|bg:8|bo:8|bz:8|ci:8|cm:8|cr:8|cy:8|ee:8|et:8|fj:8|ga:8|ge:8|gr:8|gt:8|hr:8|iq:8|jm:8|jo:8|ke:8|kg:8|kh:8|kw:8|lb:8|lc:8|lu:8|ly:8|md:8|me:8|mk:8|mm:8|mn:8|mq:8|mt:8|mu:8|ng:8|nz:8|om:8|pg:8|ps:8|rw:8|sd:8|sn:8|so:8|st:8|tj:8|tt:8|ug:8|uy:8|ye:8,842643,11.0191,49.4423
Quetzalcoatl,16355C1C0B02AF69618AE6A517A526B8A6B98B9B,MGEH,104.244.72.132,9000,3.66227,,,1731747,6.1294,49.6113
theqube,163C07F42EB06B65410E82A0AB1D14DEDD826C0F,MGH,45.125.65.112,9001,9.473130999999999,,us:1152|de:384|fr:160|in:144|ru:96|gb:88|id:80|ir:80|nl:72|ca:64|it:56|br:48|mx:48|fi:40|jp:40|pl:40|vn:40|bd:32|co:32|es:32|kr:32|tr:32|ua:32|??:24|ch:24|ph:24|rs:24|th:24|tn:24|at:16|au:16|be:16|bg:16|cz:16|hu:16|il:16|lt:16|no:16|pk:16|se:16|sg:16|ve:16|ae:8|al:8|am:8|ar:8|ba:8|bh:8|bo:8|ci:8|cl:8|cy:8|dk:8|do:8|dz:8|ec:8|ee:8|et:8|eu:8|ga:8|ge:8|gq:8|gr:8|gt:8|hk:8|hr:8|ie:8|iq:8|is:8|ke:8|kh:8|kz:8|la:8|lb:8|lk:8|lv:8|ma:8|mm:8|mn:8|my:8|ng:8|np:8|pa:8|pe:8|pt:8|qa:8|ro:8|rw:8|sa:8|sd:8|sk:8|sv:8|tw:8|tz:8|ug:8|uy:8|za:8,5746033,23.8958,54.9048
IcyDessert,165143B8FFB842479BD5CEFD7956BA8590BE93D9,M,140.238.38.77,9001,2.058557,,,8640,140.1232,35.8184
mypirelay,16530D8CCD6A7C2C13564A573E9B23CE1A4AD24F,M,37.133.187.77,9001,0.852992,,,65595,2.2331,41.5752
toraway,165A4E8431369F246F74BF83EEB515B4B1D234C7,M,24.190.192.15,9001,0.270336,,,2,-73.6333,40.6327
Unnamed,165A972EBFA55B1F2F36454F9529920125636D0D,M,107.189.31.70,9001,10.800565,,,801389,6.1294,49.6113
artikel5ev1b,166264168E8CCCBB2444ADE0F0A22E4E6DDEF6FD,MEH,87.118.116.90,444,1.559934,,,2995645,9.491,51.2993
Piratenpartei10,166850D169CC7956E77525A1A9228BC4563CFC8B,MGH,185.162.251.135,9001,13.955578,,us:816|de:744|gb:176|in:168|nl:168|ir:160|fr:144|id:128|ch:112|ca:104|es:104|lt:104|ru:96|fi:88|br:80|vn:80|it:64|jp:56|se:56|ua:56|at:48|au:48|mx:48|bd:40|ie:40|pl:40|sg:40|tr:40|ar:32|no:32|ph:32|pk:32|th:32|dk:24|hk:24|hu:24|nz:24|tw:24|ae:16|al:16|ap:16|be:16|bg:16|do:16|ec:16|il:16|jo:16|ke:16|kz:16|ma:16|md:16|my:16|np:16|om:16|ro:16|rs:16|sa:16|tn:16|za:16|am:8|az:8|ba:8|bh:8|bo:8|by:8|cl:8|cm:8|co:8|cr:8|cy:8|cz:8|dz:8|ee:8|et:8|eu:8|ga:8|ge:8|gh:8|gr:8|gw:8|gy:8|hn:8|hr:8|iq:8|is:8|jm:8|kg:8|kh:8|kr:8|lb:8|lk:8|lu:8|lv:8|ly:8|me:8|mk:8|mm:8|mo:8|mr:8|nf:8|ni:8|pe:8|ps:8|pt:8|qa:8|sd:8|si:8|sk:8|sn:8|ss:8|sv:8|sy:8|tg:8|tz:8|ve:8,1328930,11.0191,49.4423
boats,1669E51A8F1D7D7255683F5536D3BE643EB11664,MGH,89.58.0.89,443,34.863266,,us:4288|de:2624|in:1208|fr:952|nl:840|id:816|gb:808|ca:592|vn:528|jp:456|br:448|es:440|ir:432|it:384|mx:344|au:328|fi:328|tr:312|ch:304|ru:304|ua:272|se:256|pl:216|th:216|kr:208|my:176|ar:168|at:168|cz:168|lt:168|be:160|pk:160|tw:152|no:144|co:136|ro:136|ma:128|ph:120|bd:112|sg:112|kz:104|lv:104|rs:104|ap:88|gr:88|pt:88|ae:80|il:80|pe:80|bg:72|dz:72|ge:72|hk:72|hu:72|nz:72|ve:72|za:72|al:64|do:64|hr:64|sa:64|dk:56|ie:56|md:56|tn:56|ec:48|eu:48|is:48|np:48|sk:48|cl:40|ke:40|lk:40|qa:40|si:40|ba:32|bo:32|et:32|gh:32|ng:32|gt:24|jo:24|kh:24|kw:24|lb:24|lu:24|mk:24|pa:24|ps:24|sn:24|am:16|by:16|ci:16|cr:16|cy:16|ee:16|kg:16|la:16|mn:16|mt:16|tg:16|tz:16|ug:16|uy:16|ad:8|ag:8|ao:8|az:8|bh:8|bs:8|bt:8|bw:8|cd:8|cg:8|cm:8|cn:8|cu:8|cw:8|dj:8|eg:8|ga:8|gn:8|gp:8|gy:8|hn:8|iq:8|li:8|ly:8|mc:8|me:8|mg:8|mm:8|mu:8|mv:8|mz:8|na:8|nc:8|ni:8|om:8|pf:8|pg:8|pr:8|py:8|rw:8|sc:8|sd:8|so:8|sr:8|sv:8|sy:8|sz:8|tl:8|tt:8|uz:8|zw:8,684097,11.0191,49.4423
nimblebear,16706AAFDA259D143E07BD967EBE50D18EC0DC11,MGH,31.171.155.122,9001,36.120262000000004,,us:1280|de:736|fi:384|ru:376|in:296|lt:224|gb:192|nl:184|fr:176|ir:128|ca:104|id:96|au:80|br:80|jp:80|cz:72|es:72|kr:72|pk:72|vn:72|it:64|ua:64|ch:56|mx:56|ph:56|il:48|pl:48|tr:48|tw:48|ar:40|bd:40|za:40|co:32|eu:32|se:32|sg:32|at:24|be:24|bg:24|hk:24|ie:24|my:24|th:24|tn:24|ae:16|ap:16|cl:16|dk:16|dz:16|ge:16|gr:16|hr:16|hu:16|ke:16|kz:16|lk:16|no:16|nz:16|pe:16|pt:16|qa:16|ro:16|rs:16|sa:16|sk:16|uz:16|ve:16|al:8|am:8|ba:8|bb:8|bh:8|bo:8|bs:8|ci:8|cm:8|cn:8|cr:8|do:8|ec:8|ee:8|eg:8|et:8|fj:8|gt:8|iq:8|jm:8|jo:8|kg:8|kh:8|kw:8|lb:8|lu:8|lv:8|ma:8|mk:8|mm:8|mn:8|mu:8|mv:8|ng:8|np:8|om:8|pa:8|pg:8|re:8|rw:8|sd:8|si:8|sn:8|sy:8|tg:8|tj:8|tt:8|tz:8|ug:8|uy:8|ye:8|zm:8,10566220,19.8184,41.3253
fortunepink,167DCDA849A47EAEC227B584180CB3E220773151,ME,27.255.75.198,9001,0.971776,,ru:16,284412,126.9741,37.5112
guidemenow,16824F885D72B4FA7A5090E08D877E5404BC214D,M,62.216.54.29,9001,17.000448,,,64864,30.5303,50.458
seoring,168C58E3FD637ED882190962F474654A718217A0,M,86.169.70.90,9001,0.191538,,ru:24|fi:8|jp:8,453640,-1.3452,53.4022
ForPrivacyNET,1694A8CD4564D987C59D8A17D74F153ED967AC0C,MG,185.220.101.196,8443,21.980382000000002,,us:1064|de:912|in:296|nl:280|id:200|ru:192|ir:176|fr:160|gb:152|es:136|vn:120|fi:112|br:80|ca:80|ch:80|jp:80|tr:80|bd:72|it:72|ar:64|se:64|au:56|lt:56|mx:56|pk:48|pl:48|ua:48|cz:40|gr:40|kr:40|kz:40|ma:40|ph:40|th:40|co:32|pe:32|pt:32|tw:32|at:24|be:24|ec:24|ge:24|hu:24|lk:24|md:24|nz:24|rs:24|sg:24|ve:24|za:24|ae:16|al:16|bg:16|cl:16|cm:16|dk:16|dz:16|eg:16|eu:16|gh:16|hk:16|ie:16|il:16|ke:16|kh:16|lv:16|my:16|no:16|np:16|ro:16|sa:16|sk:16|tn:16|ag:8|am:8|ao:8|ap:8|ba:8|bb:8|bh:8|bo:8|by:8|ci:8|cr:8|cu:8|cw:8|do:8|et:8|gt:8|gw:8|gy:8|hn:8|hr:8|iq:8|is:8|jm:8|jo:8|la:8|lb:8|lu:8|ly:8|mg:8|mk:8|mm:8|mn:8|mt:8|mz:8|ng:8|om:8|pa:8|pr:8|ps:8|py:8|qa:8|re:8|sd:8|si:8|sn:8|sr:8|st:8|sv:8|sy:8|tg:8|tt:8|tz:8|ug:8|uy:8|uz:8|ye:8,1095304,13.1207,52.6171
bradburn,169535CC4C75FF79C6D548D41720064EE4FE61D2,MGH,62.210.125.130,443,33.263180999999996,,us:2816|de:2024|in:944|id:568|fr:504|nl:480|gb:400|lt:400|ca:344|fi:344|vn:320|br:280|ir:264|ch:240|tr:224|it:200|ua:192|mx:184|jp:168|pk:160|bd:152|es:152|au:144|ru:136|co:120|cz:120|kr:120|se:120|ar:104|pl:104|tw:104|sg:88|ph:80|pt:80|il:72|ma:72|my:72|no:72|th:72|at:64|ec:64|hk:64|ro:64|rs:64|za:64|be:56|bg:56|dz:56|eu:56|hu:56|pe:56|al:48|cl:48|dk:48|kh:48|ge:40|gr:40|hr:40|ie:40|kz:40|ng:40|tn:40|do:32|iq:32|is:32|lk:32|lv:32|md:32|np:32|ba:24|bo:24|ee:24|kw:24|nz:24|si:24|sk:24|ye:24|am:16|et:16|gh:16|gt:16|hn:16|ke:16|lb:16|mk:16|ni:16|sv:16|tz:16|ug:16|uz:16|ve:16|ad:8|ae:8|af:8|ao:8|ap:8|bb:8|bh:8|bj:8|bw:8|cg:8|ci:8|cm:8|cn:8|cr:8|cw:8|cy:8|eg:8|fj:8|ga:8|gn:8|gy:8|ht:8|jm:8|jo:8|kg:8|la:8|li:8|lu:8|ly:8|me:8|ml:8|mm:8|mn:8|mq:8|mt:8|mu:8|mz:8|na:8|om:8|pa:8|pr:8|ps:8|py:8|qa:8|rw:8|sd:8|sn:8|so:8|sr:8|ss:8|sy:8|sz:8|tg:8|tt:8|uy:8|vg:8|zm:8|zw:8,1634427,2.3387,48.8582
Unnamed,169D36A75108D9D77B422C89EFA783CFBC662BF8,M,93.72.79.64,9001,0.104448,,de:8,99679,-97.822,37.751
UnredactedLibra,16A8740ECC9785A650876F26A97425C6D8912625,ME,23.154.177.24,443,0.0,,,64624,-106.9608,44.7862
b0rked03,16C1A07DC68BDE546742F71D20781EF8FA595083,MGH,130.61.233.97,443,36.003508000000004,,us:1480|de:688|in:368|nl:296|fi:256|gb:240|id:224|lt:184|fr:160|ir:160|ca:144|it:120|br:112|es:112|vn:104|ch:88|jp:88|kr:80|pl:80|mx:72|pk:72|ru:72|tr:72|ua:72|au:64|bd:64|cz:64|ph:64|th:64|at:56|ar:40|co:40|za:40|be:32|ec:32|hu:32|kz:32|lk:32|my:32|pe:32|ro:32|se:32|sg:32|ae:24|do:24|hk:24|ie:24|kh:24|ma:24|tn:24|tw:24|al:16|am:16|ap:16|ba:16|bg:16|cl:16|dz:16|eu:16|ga:16|gh:16|gr:16|hr:16|il:16|is:16|lu:16|ng:16|no:16|np:16|nz:16|pt:16|qa:16|rs:16|sk:16|uy:16|ao:8|az:8|bb:8|bh:8|bi:8|bo:8|cg:8|ci:8|cr:8|cu:8|cw:8|cy:8|dk:8|eg:8|et:8|fj:8|ge:8|gm:8|gp:8|gt:8|gy:8|hn:8|im:8|iq:8|jm:8|jo:8|ke:8|kg:8|kw:8|la:8|lb:8|lv:8|ly:8|md:8|mm:8|mn:8|mt:8|mw:8|mz:8|ne:8|ni:8|pa:8|pr:8|ps:8|py:8|rw:8|sa:8|si:8|sn:8|st:8|sv:8|sy:8|sz:8|tg:8|tt:8|ug:8|uz:8|ve:8|ye:8|zw:8,1784524,8.6295,50.1049
Mempo,16D0620AB08A091C93BA448769477E4C109FF570,MGH,37.26.74.179,443,7.736862,,de:320|us:296|fr:64|gb:64|in:56|id:48|nl:48|ir:40|ca:32|it:32|jp:32|vn:32|br:24|fi:24|mx:24|my:24|pl:24|au:16|bd:16|ch:16|cz:16|eg:16|es:16|kh:16|no:16|pk:16|ru:16|se:16|th:16|tr:16|af:8|ao:8|ap:8|ar:8|at:8|be:8|bg:8|bo:8|cl:8|cm:8|co:8|cu:8|ec:8|eu:8|ge:8|gl:8|gr:8|hr:8|hu:8|ie:8|il:8|iq:8|jm:8|kr:8|kw:8|kz:8|lt:8|ma:8|md:8|me:8|np:8|nz:8|pe:8|ph:8|pr:8|pt:8|rs:8|rw:8|sg:8|si:8|tn:8|ua:8|uz:8|ve:8,982946,-0.2971,51.5573
456c,16DB78459B845F4E728405EB694E32929E2B318A,M,91.213.8.89,443,8.539217,,de:88|fi:72|nl:40|us:40|fr:16|lb:16|ru:16|ap:8|ar:8|at:8|au:8|br:8|ca:8|dk:8|ee:8|es:8|eu:8|gb:8|hk:8|ie:8|il:8|in:8|is:8|jp:8|kr:8|kz:8|lt:8|lv:8|ro:8|ua:8|vn:8,453925,-0.1224,51.4964
SygmaCloud,16DC4B795E7DA4182F67DD7312C7A46803C82B81,MG,178.32.47.60,9001,24.694784,,,64874,3.3935,49.0527
bluesnake,16F7E9E93D6CC469392AD0BA020A3F359DF98345,M,5.150.196.99,9001,0.29624700000000004,,us:16|ca:8|ch:8|de:8|es:8|gb:8|nl:8,1327443,17.8355,59.384
